image_id,filename,monument_category,question_id,question,answer,question_type,confidence,source
charminar_hyderabad_008,charminar_hyderabad_008_b3efbb19.jpg,Charminar Hyderabad,charminar_hyderabad_008_q5,Who was the patron of this monument?,Muhammad Quli Qutb Shah,builder_patron,1.0,automated_generation
charminar_hyderabad_008,charminar_hyderabad_008_b3efbb19.jpg,Charminar Hyderabad,charminar_hyderabad_008_q6,When was this monument constructed?,16th century,time_period,1.0,automated_generation
charminar_hyderabad_008,charminar_hyderabad_008_b3efbb19.jpg,Charminar Hyderabad,charminar_hyderabad_008_q7,What material was used to build this?,Granite and lime mortar,material,1.0,automated_generation
charminar_hyderabad_008,charminar_hyderabad_008_b3efbb19.jpg,Charminar Hyderabad,charminar_hyderabad_008_q8,What is the religious significance?,Islamic,religion,1.0,automated_generation
charminar_hyderabad_009,charminar_hyderabad_009_4849310e.jpg,Charminar Hyderabad,charminar_hyderabad_009_q1,What is the name of this structure?,Charminar Hyderabad,monument_identification,1.0,automated_generation
charminar_hyderabad_009,charminar_hyderabad_009_4849310e.jpg,Charminar Hyderabad,charminar_hyderabad_009_q2,Which city is this monument in?,Hyderabad,location,1.0,automated_generation
charminar_hyderabad_009,charminar_hyderabad_009_4849310e.jpg,Charminar Hyderabad,charminar_hyderabad_009_q3,Which Indian state has this monument?,Telangana,state,1.0,automated_generation
charminar_hyderabad_009,charminar_hyderabad_009_4849310e.jpg,Charminar Hyderabad,charminar_hyderabad_009_q4,What architectural style does this represent?,Indo-Islamic,architectural_style,1.0,automated_generation
charminar_hyderabad_009,charminar_hyderabad_009_4849310e.jpg,Charminar Hyderabad,charminar_hyderabad_009_q5,Which ruler built this?,Muhammad Quli Qutb Shah,builder_patron,1.0,automated_generation
charminar_hyderabad_009,charminar_hyderabad_009_4849310e.jpg,Charminar Hyderabad,charminar_hyderabad_009_q6,When was this monument constructed?,16th century,time_period,1.0,automated_generation
charminar_hyderabad_009,charminar_hyderabad_009_4849310e.jpg,Charminar Hyderabad,charminar_hyderabad_009_q7,What is this monument made of?,Granite and lime mortar,material,1.0,automated_generation
charminar_hyderabad_009,charminar_hyderabad_009_4849310e.jpg,Charminar Hyderabad,charminar_hyderabad_009_q8,What is the religious significance?,Islamic,religion,1.0,automated_generation
charminar_hyderabad_010,charminar_hyderabad_010_792cc669.jpg,Charminar Hyderabad,charminar_hyderabad_010_q1,Name this monument.,Charminar Hyderabad,monument_identification,1.0,automated_generation
charminar_hyderabad_010,charminar_hyderabad_010_792cc669.jpg,Charminar Hyderabad,charminar_hyderabad_010_q2,Which city is this monument in?,Hyderabad,location,1.0,automated_generation
charminar_hyderabad_010,charminar_hyderabad_010_792cc669.jpg,Charminar Hyderabad,charminar_hyderabad_010_q3,Which Indian state has this monument?,Telangana,state,1.0,automated_generation
charminar_hyderabad_010,charminar_hyderabad_010_792cc669.jpg,Charminar Hyderabad,charminar_hyderabad_010_q4,What type of architecture is this?,Indo-Islamic,architectural_style,1.0,automated_generation
charminar_hyderabad_010,charminar_hyderabad_010_792cc669.jpg,Charminar Hyderabad,charminar_hyderabad_010_q5,Which ruler built this?,Muhammad Quli Qutb Shah,builder_patron,1.0,automated_generation
charminar_hyderabad_010,charminar_hyderabad_010_792cc669.jpg,Charminar Hyderabad,charminar_hyderabad_010_q6,What is the time period of this monument?,16th century,time_period,1.0,automated_generation
charminar_hyderabad_010,charminar_hyderabad_010_792cc669.jpg,Charminar Hyderabad,charminar_hyderabad_010_q7,What is this monument made of?,Granite and lime mortar,material,1.0,automated_generation
charminar_hyderabad_010,charminar_hyderabad_010_792cc669.jpg,Charminar Hyderabad,charminar_hyderabad_010_q8,What is the religious context of this monument?,Islamic,religion,1.0,automated_generation
charminar_hyderabad_011,charminar_hyderabad_011_51a8208e.jpg,Charminar Hyderabad,charminar_hyderabad_011_q1,What is the name of this structure?,Charminar Hyderabad,monument_identification,1.0,automated_generation
charminar_hyderabad_011,charminar_hyderabad_011_51a8208e.jpg,Charminar Hyderabad,charminar_hyderabad_011_q2,Where can you find this monument?,Hyderabad,location,1.0,automated_generation
charminar_hyderabad_011,charminar_hyderabad_011_51a8208e.jpg,Charminar Hyderabad,charminar_hyderabad_011_q3,Which Indian state has this monument?,Telangana,state,1.0,automated_generation
charminar_hyderabad_011,charminar_hyderabad_011_51a8208e.jpg,Charminar Hyderabad,charminar_hyderabad_011_q4,What architectural style does this represent?,Indo-Islamic,architectural_style,1.0,automated_generation
charminar_hyderabad_011,charminar_hyderabad_011_51a8208e.jpg,Charminar Hyderabad,charminar_hyderabad_011_q5,Which ruler built this?,Muhammad Quli Qutb Shah,builder_patron,1.0,automated_generation
charminar_hyderabad_011,charminar_hyderabad_011_51a8208e.jpg,Charminar Hyderabad,charminar_hyderabad_011_q6,What is the time period of this monument?,16th century,time_period,1.0,automated_generation
charminar_hyderabad_011,charminar_hyderabad_011_51a8208e.jpg,Charminar Hyderabad,charminar_hyderabad_011_q7,What is the primary building material?,Granite and lime mortar,material,1.0,automated_generation
charminar_hyderabad_011,charminar_hyderabad_011_51a8208e.jpg,Charminar Hyderabad,charminar_hyderabad_011_q8,What is the religious context of this monument?,Islamic,religion,1.0,automated_generation
charminar_hyderabad_012,charminar_hyderabad_012_6f3be01b.jpg,Charminar Hyderabad,charminar_hyderabad_012_q1,Which monument is this?,Charminar Hyderabad,monument_identification,1.0,automated_generation
charminar_hyderabad_012,charminar_hyderabad_012_6f3be01b.jpg,Charminar Hyderabad,charminar_hyderabad_012_q2,What is the location of this monument?,Hyderabad,location,1.0,automated_generation
charminar_hyderabad_012,charminar_hyderabad_012_6f3be01b.jpg,Charminar Hyderabad,charminar_hyderabad_012_q3,Which Indian state has this monument?,Telangana,state,1.0,automated_generation
charminar_hyderabad_012,charminar_hyderabad_012_6f3be01b.jpg,Charminar Hyderabad,charminar_hyderabad_012_q4,What architectural style does this represent?,Indo-Islamic,architectural_style,1.0,automated_generation
charminar_hyderabad_012,charminar_hyderabad_012_6f3be01b.jpg,Charminar Hyderabad,charminar_hyderabad_012_q5,Who commissioned this structure?,Muhammad Quli Qutb Shah,builder_patron,1.0,automated_generation
charminar_hyderabad_012,charminar_hyderabad_012_6f3be01b.jpg,Charminar Hyderabad,charminar_hyderabad_012_q6,What is the time period of this monument?,16th century,time_period,1.0,automated_generation
charminar_hyderabad_012,charminar_hyderabad_012_6f3be01b.jpg,Charminar Hyderabad,charminar_hyderabad_012_q7,What is the primary building material?,Granite and lime mortar,material,1.0,automated_generation
charminar_hyderabad_012,charminar_hyderabad_012_6f3be01b.jpg,Charminar Hyderabad,charminar_hyderabad_012_q8,Which religion is this associated with?,Islamic,religion,1.0,automated_generation
charminar_hyderabad_013,charminar_hyderabad_013_83522eec.jpg,Charminar Hyderabad,charminar_hyderabad_013_q1,What is this monument?,Charminar Hyderabad,monument_identification,1.0,automated_generation
charminar_hyderabad_013,charminar_hyderabad_013_83522eec.jpg,Charminar Hyderabad,charminar_hyderabad_013_q2,Where can you find this monument?,Hyderabad,location,1.0,automated_generation
charminar_hyderabad_013,charminar_hyderabad_013_83522eec.jpg,Charminar Hyderabad,charminar_hyderabad_013_q3,Which Indian state has this monument?,Telangana,state,1.0,automated_generation
charminar_hyderabad_013,charminar_hyderabad_013_83522eec.jpg,Charminar Hyderabad,charminar_hyderabad_013_q4,What architectural style does this represent?,Indo-Islamic,architectural_style,1.0,automated_generation
charminar_hyderabad_013,charminar_hyderabad_013_83522eec.jpg,Charminar Hyderabad,charminar_hyderabad_013_q5,Who was the patron of this monument?,Muhammad Quli Qutb Shah,builder_patron,1.0,automated_generation
charminar_hyderabad_013,charminar_hyderabad_013_83522eec.jpg,Charminar Hyderabad,charminar_hyderabad_013_q6,In which century was this constructed?,16th century,time_period,1.0,automated_generation
charminar_hyderabad_013,charminar_hyderabad_013_83522eec.jpg,Charminar Hyderabad,charminar_hyderabad_013_q7,What is this monument made of?,Granite and lime mortar,material,1.0,automated_generation
charminar_hyderabad_013,charminar_hyderabad_013_83522eec.jpg,Charminar Hyderabad,charminar_hyderabad_013_q8,What is the religious context of this monument?,Islamic,religion,1.0,automated_generation
charminar_hyderabad_014,charminar_hyderabad_014_164967c7.jpg,Charminar Hyderabad,charminar_hyderabad_014_q1,Name this monument.,Charminar Hyderabad,monument_identification,1.0,automated_generation
charminar_hyderabad_014,charminar_hyderabad_014_164967c7.jpg,Charminar Hyderabad,charminar_hyderabad_014_q2,Which city is this monument in?,Hyderabad,location,1.0,automated_generation
charminar_hyderabad_014,charminar_hyderabad_014_164967c7.jpg,Charminar Hyderabad,charminar_hyderabad_014_q3,What state is this in?,Telangana,state,1.0,automated_generation
charminar_hyderabad_014,charminar_hyderabad_014_164967c7.jpg,Charminar Hyderabad,charminar_hyderabad_014_q4,What architectural style does this represent?,Indo-Islamic,architectural_style,1.0,automated_generation
charminar_hyderabad_014,charminar_hyderabad_014_164967c7.jpg,Charminar Hyderabad,charminar_hyderabad_014_q5,Who commissioned this structure?,Muhammad Quli Qutb Shah,builder_patron,1.0,automated_generation
charminar_hyderabad_014,charminar_hyderabad_014_164967c7.jpg,Charminar Hyderabad,charminar_hyderabad_014_q6,When was this built?,16th century,time_period,1.0,automated_generation
charminar_hyderabad_014,charminar_hyderabad_014_164967c7.jpg,Charminar Hyderabad,charminar_hyderabad_014_q7,What is this monument made of?,Granite and lime mortar,material,1.0,automated_generation
charminar_hyderabad_014,charminar_hyderabad_014_164967c7.jpg,Charminar Hyderabad,charminar_hyderabad_014_q8,What is the religious significance?,Islamic,religion,1.0,automated_generation
charminar_hyderabad_015,charminar_hyderabad_015_ab03b573.jpg,Charminar Hyderabad,charminar_hyderabad_015_q1,What is this monument?,Charminar Hyderabad,monument_identification,1.0,automated_generation
charminar_hyderabad_015,charminar_hyderabad_015_ab03b573.jpg,Charminar Hyderabad,charminar_hyderabad_015_q2,Which city is this monument in?,Hyderabad,location,1.0,automated_generation
charminar_hyderabad_015,charminar_hyderabad_015_ab03b573.jpg,Charminar Hyderabad,charminar_hyderabad_015_q3,In which state is this monument?,Telangana,state,1.0,automated_generation
charminar_hyderabad_015,charminar_hyderabad_015_ab03b573.jpg,Charminar Hyderabad,charminar_hyderabad_015_q4,What type of architecture is this?,Indo-Islamic,architectural_style,1.0,automated_generation
charminar_hyderabad_015,charminar_hyderabad_015_ab03b573.jpg,Charminar Hyderabad,charminar_hyderabad_015_q5,Who built this monument?,Muhammad Quli Qutb Shah,builder_patron,1.0,automated_generation
charminar_hyderabad_015,charminar_hyderabad_015_ab03b573.jpg,Charminar Hyderabad,charminar_hyderabad_015_q6,When was this built?,16th century,time_period,1.0,automated_generation
charminar_hyderabad_015,charminar_hyderabad_015_ab03b573.jpg,Charminar Hyderabad,charminar_hyderabad_015_q7,What is the construction material?,Granite and lime mortar,material,1.0,automated_generation
charminar_hyderabad_015,charminar_hyderabad_015_ab03b573.jpg,Charminar Hyderabad,charminar_hyderabad_015_q8,Which religion is this associated with?,Islamic,religion,1.0,automated_generation
charminar_hyderabad_016,charminar_hyderabad_016_3c2ae265.jpg,Charminar Hyderabad,charminar_hyderabad_016_q1,What is the name of this structure?,Charminar Hyderabad,monument_identification,1.0,automated_generation
charminar_hyderabad_016,charminar_hyderabad_016_3c2ae265.jpg,Charminar Hyderabad,charminar_hyderabad_016_q2,Where is this monument located?,Hyderabad,location,1.0,automated_generation
charminar_hyderabad_016,charminar_hyderabad_016_3c2ae265.jpg,Charminar Hyderabad,charminar_hyderabad_016_q3,What state is this in?,Telangana,state,1.0,automated_generation
charminar_hyderabad_016,charminar_hyderabad_016_3c2ae265.jpg,Charminar Hyderabad,charminar_hyderabad_016_q4,What type of architecture is this?,Indo-Islamic,architectural_style,1.0,automated_generation
charminar_hyderabad_016,charminar_hyderabad_016_3c2ae265.jpg,Charminar Hyderabad,charminar_hyderabad_016_q5,Who built this monument?,Muhammad Quli Qutb Shah,builder_patron,1.0,automated_generation
charminar_hyderabad_016,charminar_hyderabad_016_3c2ae265.jpg,Charminar Hyderabad,charminar_hyderabad_016_q6,In which century was this constructed?,16th century,time_period,1.0,automated_generation
charminar_hyderabad_016,charminar_hyderabad_016_3c2ae265.jpg,Charminar Hyderabad,charminar_hyderabad_016_q7,What is the construction material?,Granite and lime mortar,material,1.0,automated_generation
charminar_hyderabad_016,charminar_hyderabad_016_3c2ae265.jpg,Charminar Hyderabad,charminar_hyderabad_016_q8,What is the religious context of this monument?,Islamic,religion,1.0,automated_generation
charminar_hyderabad_017,charminar_hyderabad_017_1440807b.jpg,Charminar Hyderabad,charminar_hyderabad_017_q1,What is the name of this structure?,Charminar Hyderabad,monument_identification,1.0,automated_generation
charminar_hyderabad_017,charminar_hyderabad_017_1440807b.jpg,Charminar Hyderabad,charminar_hyderabad_017_q2,What is the location of this monument?,Hyderabad,location,1.0,automated_generation
charminar_hyderabad_017,charminar_hyderabad_017_1440807b.jpg,Charminar Hyderabad,charminar_hyderabad_017_q3,What state is this in?,Telangana,state,1.0,automated_generation
charminar_hyderabad_017,charminar_hyderabad_017_1440807b.jpg,Charminar Hyderabad,charminar_hyderabad_017_q4,What type of architecture is this?,Indo-Islamic,architectural_style,1.0,automated_generation
charminar_hyderabad_017,charminar_hyderabad_017_1440807b.jpg,Charminar Hyderabad,charminar_hyderabad_017_q5,Which ruler built this?,Muhammad Quli Qutb Shah,builder_patron,1.0,automated_generation
charminar_hyderabad_017,charminar_hyderabad_017_1440807b.jpg,Charminar Hyderabad,charminar_hyderabad_017_q6,What is the time period of this monument?,16th century,time_period,1.0,automated_generation
charminar_hyderabad_017,charminar_hyderabad_017_1440807b.jpg,Charminar Hyderabad,charminar_hyderabad_017_q7,What material was used to build this?,Granite and lime mortar,material,1.0,automated_generation
charminar_hyderabad_017,charminar_hyderabad_017_1440807b.jpg,Charminar Hyderabad,charminar_hyderabad_017_q8,What is the religious context of this monument?,Islamic,religion,1.0,automated_generation
charminar_hyderabad_018,charminar_hyderabad_018_357e89a8.jpg,Charminar Hyderabad,charminar_hyderabad_018_q1,What is this monument?,Charminar Hyderabad,monument_identification,1.0,automated_generation
charminar_hyderabad_018,charminar_hyderabad_018_357e89a8.jpg,Charminar Hyderabad,charminar_hyderabad_018_q2,Where is this monument located?,Hyderabad,location,1.0,automated_generation
